N,Problem,Strategy,Time_s
100000,P1,Gen,0.011424179999949047
100000,P1,Gen,0.010879325000132667
100000,P1,Gen,0.0108789840001009
100000,P1,Gen,0.011196670999879643
100000,P1,Gen,0.011052209000126823
100000,P1,Gen,0.01101028099992618
100000,P1,Gen,0.01101487999994788
100000,P1,Gen,0.010927955999932237
100000,P1,Gen,0.011010481000084837
100000,P1,Gen,0.011104488000000856
100000,P1,Gen,0.010845050000170886
100000,P1,Gen,0.011216940000167597
100000,P1,Gen,0.011234281999804807
100000,P1,Gen,0.01085508000005575
100000,P1,Gen,0.011232839000058448
100000,P1,Gen,0.011405583999930968
100000,P1,Gen,0.010877411000137727
100000,P1,Gen,0.011270108999951844
100000,P1,Gen,0.011251564999838592
100000,P1,Gen,0.010955528000067716
100000,P1,Gen,0.011060927000016818
100000,P1,Gen,0.011164209999833474
100000,P1,Gen,0.011016292000022077
100000,P1,Gen,0.01114986399988993
100000,P1,Gen,0.011321265000105996
100000,P1,Numpy,0.0001198750001094595
100000,P1,Numpy,2.6390000130049884e-05
100000,P1,Numpy,2.0598999981302768e-05
100000,P1,Numpy,2.0399000050019822e-05
100000,P1,Numpy,2.0118000065849628e-05
100000,P1,Numpy,2.0248000055289594e-05
100000,P1,Numpy,2.0257999949535588e-05
100000,P1,Numpy,2.0368000150483567e-05
100000,P1,Numpy,2.0478999886108795e-05
100000,P1,Numpy,2.034799990724423e-05
100000,P1,Numpy,2.0128000187469297e-05
100000,P1,Numpy,2.0248000055289594e-05
100000,P1,Numpy,2.034899989666883e-05
100000,P1,Numpy,2.0407999954841216e-05
100000,P1,Numpy,2.006800013987231e-05
100000,P1,Numpy,3.28020000779361e-05
100000,P1,Numpy,2.5577999849701882e-05
100000,P1,Numpy,2.0248000055289594e-05
100000,P1,Numpy,2.0327999891378568e-05
100000,P1,Numpy,2.0297999981266912e-05
100000,P1,Numpy,2.0167999991826946e-05
100000,P1,Numpy,2.0237999933669926e-05
100000,P1,Numpy,2.0237999933669926e-05
100000,P1,Numpy,2.020800002355827e-05
100000,P1,Numpy,2.0198000129312277e-05
100000,P1,Numpy,2.0359000018288498e-05
100000,P1,Numpy,2.0427999970706878e-05
100000,P1,Numpy,2.0268000071155257e-05
100000,P1,Numpy,2.0399000050019822e-05
100000,P1,Numpy,2.0317999997132574e-05
100000,P1,Numpy,2.0098000049983966e-05
100000,P1,Numpy,2.0258000176909263e-05
100000,P1,Numpy,2.0349000124042504e-05
100000,P1,Numpy,2.0087999928364297e-05
100000,P1,Numpy,2.0237999933669926e-05
100000,P1,Numpy,2.013800008171529e-05
100000,P1,Numpy,2.0126999970671022e-05
100000,P1,Numpy,2.0237999933669926e-05
100000,P1,Numpy,2.0147999975961284e-05
100000,P1,Numpy,2.01979999019386e-05
100000,P1,Numpy,2.03580000288639e-05
100000,P1,Numpy,2.0058000018252642e-05
100000,P1,Numpy,2.051899991784012e-05
100000,P1,Numpy,2.0227999812050257e-05
100000,P1,Numpy,2.024799982791592e-05
100000,P1,Numpy,2.0349000124042504e-05
100000,P1,Numpy,2.0167999991826946e-05
100000,P1,Numpy,2.01979999019386e-05
100000,P1,Numpy,1.6972000139503507e-05
100000,P1,Numpy,1.665100012360199e-05
100000,P2,For,0.07488707900006375
100000,P2,For,0.07535356600010346
100000,P2,For,0.07428147999985413
100000,P2,For,0.07407619399987198
100000,P2,For,0.07371275099990271
100000,P2,For,0.07366193500001827
100000,P2,For,0.07356831900006
100000,P2,For,0.07582694100005938
100000,P2,For,0.0742461090001143
100000,P2,For,0.07567333300016799
100000,P2,For,0.07506466800009548
100000,P2,For,0.07503964100010307
100000,P2,For,0.07491657900004611
100000,P2,For,0.07527670599984049
100000,P2,For,0.07463392799991198
100000,P2,For,0.07532612899990454
100000,P2,For,0.0748216910001247
100000,P2,For,0.07510778899995785
100000,P2,For,0.07456924600001003
100000,P2,For,0.07471192499997414
100000,P2,For,0.07331707900016227
100000,P2,For,0.07329858299999614
100000,P2,For,0.07415637600001901
100000,P2,For,0.07425554200017359
100000,P2,For,0.07491546299979746
100000,P2,For,0.07429990499986161
100000,P2,For,0.07384183400017719
100000,P2,For,0.0737368370000695
100000,P2,For,0.07361873399986507
100000,P2,For,0.07297432299992579
100000,P2,For,0.07362892400010423
100000,P2,For,0.07384647300000324
100000,P2,For,0.07284952899999553
100000,P2,For,0.07403958600002625
100000,P2,For,0.07348446800006059
100000,P2,For,0.07293142800017449
100000,P2,For,0.07336945199995171
100000,P2,For,0.07361175699998057
100000,P2,For,0.07347242500009088
100000,P2,For,0.07347895699990659
100000,P2,For,0.07370300900015536
100000,P2,For,0.07315109099999972
100000,P2,For,0.07357402599996021
100000,P2,For,0.07372158400016815
100000,P2,For,0.07346634400005314
100000,P2,For,0.0741316139999526
100000,P2,For,0.07352258900004927
100000,P2,For,0.07289012800015371
100000,P2,For,0.07384746500019901
100000,P2,For,0.07373886200002744
100000,P2,Comp,0.08689824899988707
100000,P2,Comp,0.0875651729998026
100000,P2,Comp,0.08677792299999965
100000,P2,Comp,0.08691909899994243
100000,P2,Comp,0.08655583599988859
100000,P2,Comp,0.0873333869999442
100000,P2,Comp,0.08669716200006405
100000,P2,Comp,0.08743831500009946
100000,P2,Comp,0.08418862600001376
100000,P2,Comp,0.08825126000010641
100000,P2,Comp,0.08530012999995051
100000,P2,Comp,0.0854314670000349
100000,P2,Comp,0.0850416639998457
100000,P2,Comp,0.08582620000015595
100000,P2,Comp,0.0846316540000771
100000,P2,Comp,0.08524606900004983
100000,P2,Comp,0.08533448499997576
100000,P2,Comp,0.08523900499994852
100000,P2,Comp,0.08503751699981876
100000,P2,Comp,0.08558390400003191
100000,P2,Comp,0.08500608699978329
100000,P2,Comp,0.08535375599990402
100000,P2,Comp,0.08524464099991746
100000,P2,Comp,0.08595713900012925
100000,P2,Comp,0.0878488760001801
100000,P2,Comp,0.08757381899999928
100000,P2,Comp,0.08753820200013251
100000,P2,Comp,0.0875910310001018
100000,P2,Comp,0.08873882900002172
100000,P2,Comp,0.08813888100007716
100000,P2,Comp,0.08595492599988575
100000,P2,Comp,0.08581736700011788
100000,P2,Comp,0.08605193599987615
100000,P2,Comp,0.0861884389998977
100000,P2,Comp,0.0863211890000457
100000,P2,Comp,0.0859714210000675
100000,P2,Comp,0.08587156399994456
100000,P2,Comp,0.08612247499991099
100000,P2,Comp,0.08590391500001715
100000,P2,Comp,0.08628402900012588
100000,P2,Comp,0.08671007899988581
100000,P2,Comp,0.08661121399995864
100000,P2,Comp,0.08906173099990156
100000,P2,Comp,0.08765969499995663
100000,P2,Comp,0.08619357499992475
100000,P2,Comp,0.0872048139999606
100000,P2,Comp,0.08871099599991794
100000,P2,Comp,0.08716968799990354
100000,P2,Comp,0.08577686099988568
100000,P2,Comp,0.08581791699998575
100000,P2,Gen,0.08751849400005085
100000,P2,Gen,0.08737270000005992
100000,P2,Gen,0.08745513400003802
100000,P2,Gen,0.08758627100019112
100000,P2,Gen,0.08750085099995886
100000,P2,Gen,0.08635185000002821
100000,P2,Gen,0.08705224200002704
100000,P2,Gen,0.08818274700001894
100000,P2,Gen,0.0883100859998649
100000,P2,Gen,0.08774300999994011
100000,P2,Gen,0.08743670500007283
100000,P2,Gen,0.08772853400000713
100000,P2,Gen,0.08792382000001453
100000,P2,Gen,0.08809108500008733
100000,P2,Gen,0.08858192699995016
100000,P2,Gen,0.08984883899984197
100000,P2,Gen,0.08835543199984386
100000,P2,Gen,0.0890026829999897
100000,P2,Gen,0.0885889749999933
100000,P2,Gen,0.08973739300017769
100000,P2,Gen,0.08870257900002798
100000,P2,Gen,0.08875648999992336
100000,P2,Gen,0.08926656900007401
100000,P2,Gen,0.08961640600000464
100000,P2,Gen,0.08977426299998115
100000,P2,Gen,0.08915256399995997
100000,P2,Gen,0.08949353599996357
100000,P2,Gen,0.08760302200016667
100000,P2,Gen,0.09087546799992197
100000,P2,Gen,0.0898631249999653
100000,P2,Gen,0.0887948670001606
100000,P2,Gen,0.08881691800002045
100000,P2,Gen,0.08846802200014281
100000,P2,Gen,0.08988593699996272
100000,P2,Gen,0.08870780300003389
100000,P2,Gen,0.08911520899982861
100000,P2,Gen,0.08678624100002708
100000,P2,Gen,0.0889760769998702
100000,P2,Gen,0.08897836100004497
100000,P2,Gen,0.08920876199999839
100000,P2,Gen,0.09004927899991344
100000,P2,Gen,0.08932228300000133
100000,P2,Gen,0.08879115399986404
100000,P2,Gen,0.08869461300014336
100000,P2,Gen,0.0882082979999268
100000,P2,Gen,0.08761385099978725
100000,P2,Gen,0.09002109499988364
100000,P2,Gen,0.08883020799999031
100000,P2,Gen,0.08892325299984805
100000,P2,Gen,0.0896900039999764
100000,P2,Numpy,0.00015554299989162246
100000,P2,Numpy,6.132499993327656e-05
100000,P2,Numpy,5.996300001243071e-05
100000,P2,Numpy,7.325800015678396e-05
100000,P2,Numpy,5.996300001243071e-05
100000,P2,Numpy,5.94719999753579e-05
100000,P2,Numpy,5.961199985904386e-05
100000,P2,Numpy,5.9391999911895255e-05
100000,P2,Numpy,5.954199991720088e-05
100000,P2,Numpy,5.957199982731254e-05
100000,P2,Numpy,5.967199990664085e-05
100000,P2,Numpy,6.287800010795763e-05
100000,P2,Numpy,5.9572000054686214e-05
100000,P2,Numpy,5.250900017017557e-05
100000,P2,Numpy,5.2527999969242956e-05
100000,P2,Numpy,5.239899996922759e-05
100000,P2,Numpy,5.248799993751163e-05
100000,P2,Numpy,5.2458000027399976e-05
100000,P2,Numpy,5.240899986347358e-05
100000,P2,Numpy,5.241799999566865e-05
100000,P2,Numpy,5.804900001749047e-05
100000,P2,Numpy,5.2688999858219177e-05
100000,P2,Numpy,5.226899997978762e-05
100000,P2,Numpy,5.2938999942853115e-05
100000,P2,Numpy,5.254900020190689e-05
100000,P2,Numpy,5.236900005911593e-05
100000,P2,Numpy,5.241799999566865e-05
100000,P2,Numpy,5.2458000027399976e-05
100000,P2,Numpy,5.243900000095891e-05
100000,P2,Numpy,5.244799990578031e-05
100000,P2,Numpy,5.267899996397318e-05
100000,P2,Numpy,5.24980000591313e-05
100000,P2,Numpy,5.253899985291355e-05
100000,P2,Numpy,5.241899998509325e-05
100000,P2,Numpy,5.2438000011534314e-05
100000,P2,Numpy,5.2389000074981595e-05
100000,P2,Numpy,5.236799984231766e-05
100000,P2,Numpy,5.2428999879339244e-05
100000,P2,Numpy,5.2528999958667555e-05
100000,P2,Numpy,6.0133000033602e-05
100000,P2,Numpy,5.2428999879339244e-05
100000,P2,Numpy,5.243900000095891e-05
100000,P2,Numpy,5.241799999566865e-05
100000,P2,Numpy,5.234800005382567e-05
100000,P2,Numpy,5.238799985818332e-05
100000,P2,Numpy,5.229899988989928e-05
100000,P2,Numpy,5.24980000591313e-05
100000,P2,Numpy,5.236899983174226e-05
100000,P2,Numpy,5.244799990578031e-05
100000,P2,Numpy,5.241799999566865e-05
100000,P3,For,0.10109200000010787
100000,P3,For,0.09944145400004345
100000,P3,For,0.09911979999992582
100000,P3,For,0.09856186100000741
100000,P3,For,0.09859748799999579
100000,P3,For,0.09919194600001902
100000,P3,For,0.09877383000002737
100000,P3,For,0.09878634300002886
100000,P3,For,0.09784519499999078
100000,P3,For,0.10132393200001388
100000,P3,For,0.10173735700004727
100000,P3,For,0.10045854999998483
100000,P3,For,0.10141288299996631
100000,P3,For,0.10079762700001993
100000,P3,For,0.10077505499998551
100000,P3,For,0.10143652700003258
100000,P3,For,0.10136215800002901
100000,P3,For,0.10095731699993848
100000,P3,For,0.1012855540000146
100000,P3,For,0.10073020000004362
100000,P3,For,0.10049107800000456
100000,P3,For,0.10059018100014328
100000,P3,For,0.10010449900005369
100000,P3,For,0.09991075500010993
100000,P3,For,0.1008871490000729
100000,P3,For,0.10077418700007001
100000,P3,For,0.10079012699998202
100000,P3,For,0.10376527700009319
100000,P3,For,0.10148501200001192
100000,P3,For,0.10078337400000237
100000,P3,For,0.09983171299995774
100000,P3,For,0.10066073799998776
100000,P3,For,0.10226344900002005
100000,P3,For,0.10046144300008564
100000,P3,For,0.10027618499998425
100000,P3,For,0.10054317699996318
100000,P3,For,0.10055484899999101
100000,P3,For,0.10156387400002131
100000,P3,For,0.1017801809998673
100000,P3,For,0.10058179900011055
100000,P3,For,0.10011433700015004
100000,P3,For,0.1005618950000553
100000,P3,For,0.10199056999999812
100000,P3,For,0.10095795999995971
100000,P3,For,0.10226176000014675
100000,P3,For,0.10104294999996455
100000,P3,For,0.10093151000000944
100000,P3,For,0.10158530899980178
100000,P3,For,0.10110878300019976
100000,P3,For,0.1003458000000137
100000,P3,Comp,0.19177649699986432
100000,P3,Comp,0.19145629300010114
100000,P3,Comp,0.19075222099991151
100000,P3,Comp,0.18982993800000258
100000,P3,Comp,0.19015632099990398
100000,P3,Comp,0.18782031499995355
100000,P3,Comp,0.1885635660000844
100000,P3,Comp,0.18839145400011148
100000,P3,Comp,0.1872094029999971
100000,P3,Comp,0.18854663399997662
100000,P3,Comp,0.19110498899999584
100000,P3,Comp,0.19172550700000102
100000,P3,Comp,0.19163100900004792
100000,P3,Comp,0.19274745699999585
100000,P3,Comp,0.18882702999985668
100000,P3,Comp,0.19111901599990233
100000,P3,Comp,0.19163785000000644
100000,P3,Comp,0.19214330999989215
100000,P3,Comp,0.195868960000098
100000,P3,Comp,0.19304419199988843
100000,P3,Comp,0.19388440099987747
100000,P3,Comp,0.1915382929998941
100000,P3,Comp,0.1901173319999998
100000,P3,Comp,0.18983716499997172
100000,P3,Comp,0.19287648499994248
100000,P3,Comp,0.19343289099992944
100000,P3,Comp,0.19308211400016262
100000,P3,Comp,0.19197878799991486
100000,P3,Comp,0.19404256500001793
100000,P3,Comp,0.19474448400001165
100000,P3,Comp,0.1934183020000546
100000,P3,Comp,0.1902716849999706
100000,P3,Comp,0.19175591699990946
100000,P3,Comp,0.19257713000001786
100000,P3,Comp,0.19549802800020188
100000,P3,Comp,0.19295631299996785
100000,P3,Comp,0.1928597470000568
100000,P3,Comp,0.19357666600012635
100000,P3,Comp,0.19234318900021208
100000,P3,Comp,0.1936400650001815
100000,P3,Comp,0.19361644200012051
100000,P3,Comp,0.19147736099989743
100000,P3,Comp,0.19311627999991288
100000,P3,Comp,0.19114339399993696
100000,P3,Comp,0.19317642299984072
100000,P3,Comp,0.19542733100001897
100000,P3,Comp,0.1936750200000006
100000,P3,Comp,0.18860279099999389
100000,P3,Comp,0.19046549900008358
100000,P3,Comp,0.19324158400013403
100000,P3,Gen,0.19528873000012936
100000,P3,Gen,0.19352956500006258
100000,P3,Gen,0.19299112499993498
100000,P3,Gen,0.19183330700002443
100000,P3,Gen,0.19198381000001064
100000,P3,Gen,0.19125576199985517
100000,P3,Gen,0.1921283609999591
100000,P3,Gen,0.19364970299989182
100000,P3,Gen,0.19247934899999564
100000,P3,Gen,0.19128308199992716
100000,P3,Gen,0.19168541799990635
100000,P3,Gen,0.19196680599998217
100000,P3,Gen,0.19352168299997174
100000,P3,Gen,0.19398263100015356
100000,P3,Gen,0.19410775599999397
100000,P3,Gen,0.19354652199990596
100000,P3,Gen,0.19397027800005162
100000,P3,Gen,0.19229971799995838
100000,P3,Gen,0.19188306599994576
100000,P3,Gen,0.1926829080000516
100000,P3,Gen,0.19148631100006241
100000,P3,Gen,0.19153132499991443
100000,P3,Gen,0.19209518499997102
100000,P3,Gen,0.19141004699986297
100000,P3,Gen,0.19285692400012522
100000,P3,Gen,0.19356358099980753
100000,P3,Gen,0.19629399900009048
100000,P3,Gen,0.19106708200001776
100000,P3,Gen,0.1919242530000247
100000,P3,Gen,0.19279528700008086
100000,P3,Gen,0.19353311299983034
100000,P3,Gen,0.19097594999993817
100000,P3,Gen,0.196436045000155
100000,P3,Gen,0.19522563500004253
100000,P3,Gen,0.19180396399997335
100000,P3,Gen,0.19194781400005922
100000,P3,Gen,0.19276976700007253
100000,P3,Gen,0.19295297200005734
100000,P3,Gen,0.19505821099983223
100000,P3,Gen,0.19720608800002992
100000,P3,Gen,0.19474013699982606
100000,P3,Gen,0.19457079900007557
100000,P3,Gen,0.1937141700000211
100000,P3,Gen,0.19444869599988124
100000,P3,Gen,0.19330325700002504
100000,P3,Gen,0.19242060999999921
100000,P3,Gen,0.19369314999994458
100000,P3,Gen,0.19384250999996766
100000,P3,Gen,0.19411326599993117
100000,P3,Gen,0.1949056749999727
100000,P3,Numpy,0.0012118159997953626
100000,P3,Numpy,0.0010785459999169689
100000,P3,Numpy,0.0010849970001345355
100000,P3,Numpy,0.0010858890000235988
100000,P3,Numpy,0.0010778840000966738
100000,P3,Numpy,0.0010783449999962613
100000,P3,Numpy,0.0010863100001188286
100000,P3,Numpy,0.001077203000022564
100000,P3,Numpy,0.0011215660001653305
100000,P3,Numpy,0.0011945530000048166
100000,P3,Numpy,0.0013364490000640217
100000,P3,Numpy,0.0016389679999520013
100000,P3,Numpy,0.0011380569999346335
100000,P3,Numpy,0.001086230000055366
100000,P3,Numpy,0.001086290000102963
100000,P3,Numpy,0.0010796579999805545
100000,P3,Numpy,0.001087692999817591
100000,P3,Numpy,0.0010840259999440605
100000,P3,Numpy,0.0010817410000072414
100000,P3,Numpy,0.0010895460000028834
100000,P3,Numpy,0.0011013079999884212
100000,P3,Numpy,0.001089566000018749
100000,P3,Numpy,0.001095547000204533
100000,P3,Numpy,0.0011418450001201563
100000,P3,Numpy,0.001276938000046357
100000,P3,Numpy,0.0013891090000015538
100000,P3,Numpy,0.0011716100000285223
100000,P3,Numpy,0.001104394000094544
100000,P3,Numpy,0.0010843559998647834
100000,P3,Numpy,0.0010844170001291786
100000,P3,Numpy,0.0010789359998852888
100000,P3,Numpy,0.0010833349999757047
100000,P3,Numpy,0.001082482999890999
100000,P3,Numpy,0.0010829640000338259
100000,P3,Numpy,0.0010870709998016537
100000,P3,Numpy,0.0010919310000190308
100000,P3,Numpy,0.0010863499999231863
100000,P3,Numpy,0.0010872220000237576
100000,P3,Numpy,0.0013185659997816401
100000,P3,Numpy,0.0015060880000419274
100000,P3,Numpy,0.0012305210000249645
100000,P3,Numpy,0.0012870170000951475
100000,P3,Numpy,0.0011153440000271075
100000,P3,Numpy,0.0010794269999223616
100000,P3,Numpy,0.0010773940000490256
100000,P3,Numpy,0.0010808500001076027
100000,P3,Numpy,0.0010982720000356494
100000,P3,Numpy,0.0010876430001189874
100000,P3,Numpy,0.0010877530000925617
100000,P3,Numpy,0.0010843269999440963
1000000,P1,For,0.11298825100016074
1000000,P1,For,0.10663146399997459
1000000,P1,For,0.10640287499995793
1000000,P1,For,0.10482096499981708
1000000,P1,For,0.10580278800011911
1000000,P1,For,0.10624806400005582
1000000,P1,For,0.10525995700004387
1000000,P1,For,0.10803427199994076
1000000,P1,For,0.10465623799996138
1000000,P1,For,0.10408849299983558
1000000,P1,For,0.10522412500017708
1000000,P1,For,0.106991182999991
1000000,P1,For,0.10447898600000372
1000000,P1,For,0.1053260369999407
1000000,P1,For,0.10580611799991857
1000000,P1,For,0.10527863700008311
1000000,P1,For,0.1055490710000413
1000000,P1,For,0.10667965199991158
1000000,P1,For,0.10535842100011905
1000000,P1,For,0.10562089399991237
1000000,P1,For,0.10524991700003739
1000000,P1,For,0.10580523999988145
1000000,P1,For,0.10589309500005584
1000000,P1,For,0.104860176000102
1000000,P1,For,0.1061431350001385
1000000,P1,For,0.10578980900004353
1000000,P1,For,0.1053259140001046
1000000,P1,For,0.10486811399982798
1000000,P1,For,0.10627795200002765
1000000,P1,For,0.10638810899990858
1000000,P1,For,0.10651415500001349
1000000,P1,For,0.10454361500001141
1000000,P1,For,0.1046581900000092
1000000,P1,For,0.10342933300012191
1000000,P1,For,0.10585835400001997
1000000,P1,For,0.10424651199991786
1000000,P1,For,0.10276024099994174
1000000,P1,For,0.1030807019999429
1000000,P1,For,0.10349308700006077
1000000,P1,For,0.10390476900010981
1000000,P1,For,0.10374065100018015
1000000,P1,For,0.10226280699998824
1000000,P1,For,0.10312956400002804
1000000,P1,For,0.10253507800007355
1000000,P1,For,0.10401106799986337
1000000,P1,For,0.1037378500000159
1000000,P1,For,0.10310477200005153
1000000,P1,For,0.10414606700010154
1000000,P1,For,0.10507378800002698
1000000,P1,For,0.10578538499999013
1000000,P1,Comp,0.10403095999981815
1000000,P1,Comp,0.1060515750000377
1000000,P1,Comp,0.10511093800005256
1000000,P1,Comp,0.1035080989997823
1000000,P1,Comp,0.10299827800008643
1000000,P1,Comp,0.10640059399997881
1000000,P1,Comp,0.10444923999989442
1000000,P1,Comp,0.10310888300000443
1000000,P1,Comp,0.10325218199977826
1000000,P1,Comp,0.10408061699990867
1000000,P1,Comp,0.10414902599995912
1000000,P1,Comp,0.10322957900007168
1000000,P1,Comp,0.1033939389999432
1000000,P1,Comp,0.10441939399993316
1000000,P1,Comp,0.1047038919998613
1000000,P1,Comp,0.10417615100004696
1000000,P1,Comp,0.1036837460001152
1000000,P1,Comp,0.10459197099999074
1000000,P1,Comp,0.10447467099993446
1000000,P1,Comp,0.10397763900004975
1000000,P1,Comp,0.10403136900004029
1000000,P1,Comp,0.10471253800005798
1000000,P1,Comp,0.10440036199997849
1000000,P1,Comp,0.10391592999985733
1000000,P1,Comp,0.1035948430001099
1000000,P1,Comp,0.1045422330000747
1000000,P1,Comp,0.10339846499982741
1000000,P1,Comp,0.10303438099981577
1000000,P1,Comp,0.10226177100003042
1000000,P1,Comp,0.10216568100008772
1000000,P1,Comp,0.10255606399982753
1000000,P1,Comp,0.10275787199998376
1000000,P1,Comp,0.10258706099989467
1000000,P1,Comp,0.10206231200004368
1000000,P1,Comp,0.10186381800008348
1000000,P1,Comp,0.10142156799997792
1000000,P1,Comp,0.1015923479999401
1000000,P1,Comp,0.10152001300002667
1000000,P1,Comp,0.10169830700010607
1000000,P1,Comp,0.10295391499994366
1000000,P1,Comp,0.10294706199988468
1000000,P1,Comp,0.10298932099999547
1000000,P1,Comp,0.10211622199994963
1000000,P1,Comp,0.10148517200013885
1000000,P1,Comp,0.10160268200002065
1000000,P1,Comp,0.10154448200000843
1000000,P1,Comp,0.10239263500011475
1000000,P1,Comp,0.10251764999998159
1000000,P1,Comp,0.10285888999987947
1000000,P1,Comp,0.10275992399988354
1000000,P1,Gen,0.11646840999992492
1000000,P1,Gen,0.11681877799992435
1000000,P1,Gen,0.11469655100017917
1000000,P1,Gen,0.11381786700007979
1000000,P1,Gen,0.11449272499999097
1000000,P1,Gen,0.11279848399999537
1000000,P1,Gen,0.1149288730000535
1000000,P1,Gen,0.1158835150001778
1000000,P1,Gen,0.11424258500005635
1000000,P1,Gen,0.11402386500003558
1000000,P1,Gen,0.11423582199995508
1000000,P1,Gen,0.11735505299998295
1000000,P1,Gen,0.12181873000008636
1000000,P1,Gen,0.11642798100001528
1000000,P1,Gen,0.1160387699999319
1000000,P1,Gen,0.11480513500009693
1000000,P1,Gen,0.11324819200012826
1000000,P1,Gen,0.1119985559998895
1000000,P1,Gen,0.11046709099991858
1000000,P1,Gen,0.11314299400009986
1000000,P1,Gen,0.11188582800014046
1000000,P1,Gen,0.11121783399994456
1000000,P1,Gen,0.1134969220001949
1000000,P1,Gen,0.1141202119999889
1000000,P1,Gen,0.11399830300001668
1000000,P1,Gen,0.11429559100020015
1000000,P1,Gen,0.11516650599992317
1000000,P1,Gen,0.11425980400008484
1000000,P1,Gen,0.11314391800010526
1000000,P1,Gen,0.11206630999981826
1000000,P1,Gen,0.1150739560000602
1000000,P1,Gen,0.11481725399994502
1000000,P1,Gen,0.11436498499983827
1000000,P1,Gen,0.1126511479999408
1000000,P1,Gen,0.11446565400001418
1000000,P1,Gen,0.11437137699999766
1000000,P1,Gen,0.11405523400003403
1000000,P1,Gen,0.11517590399989786
1000000,P1,Gen,0.11449228699984815
1000000,P1,Gen,0.11410586199986028
1000000,P1,Gen,0.11514341999986755
1000000,P1,Gen,0.11369409899998573
1000000,P1,Gen,0.11278400099990904
1000000,P1,Gen,0.11399880099997972
1000000,P1,Gen,0.1150208690000909
1000000,P1,Gen,0.11457546300016475
1000000,P1,Gen,0.11158096799999839
1000000,P1,Gen,0.1111571209999056
1000000,P1,Gen,0.11200628500000676
1000000,P1,Gen,0.11190961299985247
1000000,P1,Numpy,0.0012593040000865585
1000000,P1,Numpy,0.0012815760001103627
1000000,P1,Numpy,0.0013116620000346302
1000000,P1,Numpy,0.00126125800011323
1000000,P1,Numpy,0.0012131770001815312
1000000,P1,Numpy,0.0012178360000234534
1000000,P1,Numpy,0.0012178859999494307
1000000,P1,Numpy,0.0012388049999572104
1000000,P1,Numpy,0.0012144899999384506
1000000,P1,Numpy,0.0012933179998526612
1000000,P1,Numpy,0.0029522009999709553
1000000,P1,Numpy,0.001301432999980534
1000000,P1,Numpy,0.0012313219999668945
1000000,P1,Numpy,0.0012186369999653834
1000000,P1,Numpy,0.0012286160001622193
1000000,P1,Numpy,0.0013192660001095646
1000000,P1,Numpy,0.0012193889999707608
1000000,P1,Numpy,0.0012243880000823992
1000000,P1,Numpy,0.0012162630000602803
1000000,P1,Numpy,0.0012182469999970635
1000000,P1,Numpy,0.001255577000165431
1000000,P1,Numpy,0.0013127839999924618
1000000,P1,Numpy,0.0023671530000228813
1000000,P1,Numpy,0.00172261299985621
1000000,P1,Numpy,0.0012229349999870465
1000000,P1,Numpy,0.0013571469999078545
1000000,P1,Numpy,0.0013015330000598624
1000000,P1,Numpy,0.0012645740000607475
1000000,P1,Numpy,0.0012321330000304442
1000000,P1,Numpy,0.0012305099999139202
1000000,P1,Numpy,0.0012722379999559053
1000000,P1,Numpy,0.001219498999944335
1000000,P1,Numpy,0.0012730989999454323
1000000,P1,Numpy,0.0013086169999496633
1000000,P1,Numpy,0.0022491209999770945
1000000,P1,Numpy,0.00182034699992073
1000000,P1,Numpy,0.001222103999907631
1000000,P1,Numpy,0.0012177559999599907
1000000,P1,Numpy,0.0012642030001188687
1000000,P1,Numpy,0.0012298379999720055
1000000,P1,Numpy,0.001265946000103213
1000000,P1,Numpy,0.0012195899998914683
1000000,P1,Numpy,0.0012376629999835131
1000000,P1,Numpy,0.0012820960000681225
1000000,P1,Numpy,0.0012731990000247606
1000000,P1,Numpy,0.0013805209998736245
1000000,P1,Numpy,0.002784877000067354
1000000,P1,Numpy,0.0012294480000036856
1000000,P1,Numpy,0.001218957999981285
1000000,P1,Numpy,0.0012256309998974757
1000000,P2,For,0.7404469089999566
1000000,P2,For,0.7435833869999442
1000000,P2,For,0.7360989090000203
1000000,P2,For,0.7374595960000079
1000000,P2,For,0.7438942559999759
1000000,P2,For,0.7362434659999053
1000000,P2,For,0.739917744999957
1000000,P2,For,0.7431305969998903
1000000,P2,For,0.7368289539999751
1000000,P2,For,0.7380087249998724
1000000,P2,For,0.7442332119999264
1000000,P2,For,0.7383740190000481
1000000,P2,For,0.7371637820001524
1000000,P2,For,0.7351987699998972
1000000,P2,For,0.7360834880000766
1000000,P2,For,0.7386229969999931
1000000,P2,For,0.7365777019999769
1000000,P2,For,0.7415599429998565
1000000,P2,For,0.7430567520000295
1000000,P2,For,0.7517172240000036
1000000,P2,For,0.7482505219998075
1000000,P2,For,0.7469931740001812
1000000,P2,For,0.7474084339999081
1000000,P2,For,0.7491420500000459
1000000,P2,For,0.7380672459999005
1000000,P2,For,0.7488552350000646
1000000,P2,For,0.7445020210000166
1000000,P2,For,0.7425612740000815
1000000,P2,For,0.7443933039999138
1000000,P2,For,0.7474860540000918
1000000,P2,For,0.7388416829999187
1000000,P2,For,0.7466062709997914
1000000,P2,For,0.7460036429999946
1000000,P2,For,0.7409698629999184
1000000,P2,For,0.7548684450000565
1000000,P2,For,0.7437766049999937
1000000,P2,For,0.7435745469999802
1000000,P2,For,0.7429350600000362
1000000,P2,For,0.7489084870001079
1000000,P2,For,0.7418838959999903
